method,trial,seed,stage,bank_idx,yaw,mirror,idx_top,idx_move,rest_x_top,rest_y_top,rest_x_move,rest_y_move,rest_dist,target_ratio,meas_ratio,cov_plane,cov_yaw_mean,cov_yaw_max,vis_frac,extent_u,extent_v,drape_below_top,settle_steps,stretch_steps,p95_speed,x_sign,attached_ok,valid,kp_a,kp_b
h2o,0,23,1,104,3.17625,0,2603,10799,-0.165285,-0.0584602,0.263437,0.0320673,0.438271,1.05,1.0483,0.641407,0.495038,0.641407,0.951213,0.629026,0.538333,0.499224,166,142,0.0864759,1,1,1,,
h2o,1,23,1,327,4.05287,0,9518,2321,0.188826,-0.138889,-0.175213,0.0266457,0.399922,1.05,1.04376,0.588633,0.481619,0.588633,0.980539,0.545815,0.580813,0.541652,166,142,0.0764872,-1,1,1,,
h2o,2,23,1,257,5.13931,0,5403,10223,-0.0293579,0.15438,0.220568,-0.3497,0.562642,1.05,1.01718,0.807848,0.558638,0.807848,0.988414,0.680457,0.466361,0.428216,166,142,0.0715685,1,1,1,,
h2o,3,23,1,2,0.391637,0,5149,11020,-0.0562,-0.0474091,0.303155,0.0555534,0.373955,1.05,1.13446,0.525034,0.426703,0.525034,0.973479,0.568787,0.483645,0.447043,166,142,0.081969,-1,1,1,,
h2o,4,23,1,122,4.3806,1,4608,10724,-0.0995522,0.0375547,0.243025,0.0201931,0.343083,1.05,0.998265,0.603518,0.477447,0.603518,0.975652,0.48795,0.577143,0.538,166,142,0.0846554,1,1,1,,
h2o,5,23,1,118,5.44503,1,7523,701,0.136505,0.0447369,-0.206488,0.0147448,0.344701,1.05,0.981155,0.623816,0.489964,0.623816,0.968592,0.483805,0.603866,0.561756,166,142,0.0817969,-1,1,1,,
h2o,6,23,1,249,5.02762,0,1659,10319,-0.197803,0.143081,0.218443,-0.350504,0.645899,1.05,1.07861,0.694181,0.495489,0.694181,0.95773,0.803713,0.553523,0.517914,166,142,0.10569,1,1,1,,
h2o,7,23,1,76,5.38963,1,3124,10220,-0.14763,0.101171,0.259644,0.0148249,0.416871,1.05,0.980453,0.753721,0.559766,0.753721,0.982893,0.56396,0.59729,0.559933,166,142,0.0885913,-1,1,1,,
h2o,8,23,1,115,2.05764,0,3069,10937,-0.145492,-0.0775471,0.289397,0.0464954,0.452233,1.05,1.05419,0.635995,0.501353,0.635995,0.936278,0.647857,0.542472,0.504801,166,142,0.0777774,1,1,1,,
h2o,9,23,1,215,0.27931,1,507,10789,-0.213582,0.0269527,0.249859,0.0291271,0.463624,1.05,1.08168,0.797023,0.595174,0.797023,0.971307,0.62972,0.624432,0.586394,166,142,0.0969789,-1,1,1,,
h2o,10,23,1,39,6.10663,1,4259,11020,-0.13658,-0.327162,0.303155,0.0555534,0.582999,1.05,1.08316,0.711773,0.563374,0.721245,0.982802,0.693121,0.683111,0.650828,166,142,0.0732062,-1,1,1,,
h2o,11,23,1,143,5.39866,0,4100,10964,-0.14479,-0.16378,0.293804,0.0493984,0.487871,1.05,1.02159,0.607578,0.510487,0.607578,0.968592,0.65793,0.518343,0.481413,166,142,0.0791729,-1,1,1,,
h2o,12,23,1,219,2.74274,0,6988,2656,0.120147,-0.0917082,-0.171974,0.0319891,0.317384,1.05,1.18722,0.519621,0.42535,0.546685,0.983617,0.498721,0.531028,0.492701,166,142,0.0855905,-1,1,1,,
h2o,13,23,1,130,2.8874,0,6535,2656,0.0918465,-0.112683,-0.171974,0.0319891,0.301181,1.05,0.896294,0.485792,0.414975,0.49797,0.948135,0.459856,0.466071,0.427234,166,142,0.0838089,1,1,1,,
h2o,14,23,1,220,6.11294,1,2899,10302,-0.15342,0.17578,0.221416,-0.349933,0.645759,1.05,1.11657,0.669824,0.4788,0.669824,0.990405,0.777385,0.53266,0.496009,166,142,0.0909612,1,1,1,,
h2o,15,23,1,339,2.03404,0,7784,2722,0.15093,-0.121492,-0.168968,0.0315943,0.354768,1.05,1.10554,0.580514,0.466283,0.580514,0.959359,0.529572,0.531151,0.493121,166,142,0.0747595,-1,1,1,,
h2o,16,23,1,344,3.58942,1,4127,10937,-0.144,-0.176621,0.289397,0.0464954,0.487598,1.05,0.991036,0.62111,0.522215,0.62111,0.96298,0.635192,0.532424,0.49558,166,142,0.0796043,-1,1,1,,
h2o,17,23,1,38,5.76183,1,1188,10302,-0.208497,0.176662,0.221416,-0.349933,0.679927,1.05,1.10954,0.669824,0.521538,0.669824,0.930576,0.815148,0.547123,0.507011,166,142,0.0846152,1,1,1,,
h2o,18,23,1,277,6.09916,0,2945,10071,-0.153925,0.225586,0.216153,-0.349744,0.68417,1.05,0.985967,0.730717,0.524132,0.730717,0.992849,0.794538,0.53114,0.490285,166,142,0.0769261,-1,1,1,,
h2o,19,23,1,198,5.49028,1,4867,11020,-0.090291,-0.364799,0.303155,0.0555534,0.575757,1.05,1.12895,0.799729,0.600925,0.799729,0.983255,0.699373,0.720533,0.691466,166,142,0.079246,1,1,1,,
h2o,20,23,1,339,3.80697,1,7784,2722,0.15093,-0.121492,-0.168968,0.0315943,0.354768,1.05,1.11851,0.608931,0.461773,0.608931,0.983526,0.544656,0.538178,0.500023,166,142,0.0767413,1,1,1,,
h2o,21,23,1,7,1.58403,1,164,10761,-0.228683,0.0248613,0.242189,0.0247355,0.470924,1.05,1.0962,0.767253,0.591452,0.767253,0.94714,0.629194,0.6353,0.597475,166,142,0.0832527,-1,1,1,,
h2o,22,23,1,26,0.952932,1,6899,2656,0.114516,-0.104408,-0.171974,0.0319891,0.317448,1.05,1.1808,0.560217,0.437979,0.579161,0.990949,0.533494,0.520709,0.483193,166,142,0.0820858,1,1,1,,
h2o,23,23,1,193,2.63724,0,8574,648,0.168073,0.197257,-0.221532,-0.344461,0.667271,1.05,1.00877,0.698241,0.51184,0.698241,0.978548,0.822205,0.548529,0.51311,166,142,0.0774967,1,1,1,,
h2o,24,23,1,18,3.34374,1,3981,10805,-0.139802,-0.0293493,0.268006,0.0343542,0.413256,1.05,0.979218,0.604871,0.493798,0.604871,0.952842,0.58234,0.567043,0.527661,166,142,0.0978828,-1,1,1,,
h2o,25,23,1,310,4.91815,1,5736,637,0.0100317,0.152995,-0.225911,-0.343884,0.550055,1.05,1.00149,0.82138,0.567321,0.82138,0.979363,0.684002,0.460375,0.423039,166,142,0.0744198,1,1,1,,
h2o,26,23,1,82,2.91308,1,9822,2722,0.203203,-0.0965261,-0.168968,0.0315943,0.393672,1.05,1.08508,0.588633,0.491994,0.588633,0.969949,0.548064,0.620156,0.578899,166,142,0.0777347,-1,1,1,,
h2o,27,23,1,313,3.4469,0,5217,11039,-0.0566778,-0.301027,0.307079,0.0587711,0.511639,1.05,1.04431,0.79567,0.587055,0.79567,0.993755,0.701829,0.710696,0.680204,166,142,0.108132,-1,1,1,,
h2o,28,23,1,299,3.59137,1,5677,637,0.00459671,0.232164,-0.225911,-0.343884,0.620506,1.05,1.04907,0.73207,0.513645,0.73207,0.999095,0.74474,0.437788,0.399994,166,142,0.082339,1,1,1,,
h2o,29,23,1,75,5.39266,1,7934,72,0.171374,0.0701742,-0.233176,-0.00211048,0.41111,1.05,1.02315,0.679296,0.523906,0.679296,0.976919,0.58327,0.592571,0.550897,166,142,0.0810289,1,1,1,,
h2o,30,23,1,314,0.949101,1,8872,342,0.16515,0.127512,-0.21721,-0.0219126,0.410556,1.05,1.13462,0.65088,0.507668,0.652233,0.97185,0.556943,0.58664,0.543371,166,142,0.0878076,-1,1,1,,
h2o,31,23,1,256,5.71931,1,10399,648,0.19195,0.136701,-0.221532,-0.344461,0.634498,1.05,1.04496,0.664411,0.511164,0.664411,0.977462,0.788671,0.583394,0.546775,166,142,0.0975363,1,1,1,,
h2o,32,23,1,351,1.25517,1,7516,701,0.141013,0.046752,-0.206488,0.0147448,0.348997,1.05,1.12251,0.657645,0.500902,0.657645,0.972122,0.535036,0.592485,0.551046,166,142,0.0820752,-1,1,1,,
h2o,33,23,1,122,1.09645,0,4608,10724,-0.0995522,0.0375547,0.243025,0.0201931,0.343083,1.05,1.10663,0.640054,0.474966,0.640054,0.954471,0.55059,0.570739,0.531598,166,142,0.0911475,-1,1,1,,
h2o,34,23,1,352,1.07908,1,3098,10220,-0.157702,0.096343,0.259644,0.0148249,0.425865,1.05,1.01782,0.741543,0.553112,0.741543,0.976104,0.606769,0.593368,0.556075,166,142,0.0890346,1,1,1,,
h2o,35,23,1,347,0.0591234,0,505,10101,-0.224547,0.105239,0.261808,0.0116415,0.495633,1.05,0.9686,0.828146,0.609382,0.834912,0.953838,0.63296,0.630137,0.590328,166,142,0.0936815,1,1,1,,
h2o,36,23,1,287,2.1152,0,1051,10776,-0.210366,0.0357733,0.246222,0.0283003,0.457911,1.05,1.03393,0.726658,0.565291,0.726658,0.977915,0.578696,0.623356,0.583336,166,142,0.0886946,1,1,1,,
h2o,37,23,1,340,4.92368,1,3313,10724,-0.153981,0.0492144,0.243025,0.0201931,0.398549,1.05,1.0819,0.713126,0.524357,0.713126,0.993755,0.610163,0.590055,0.549587,166,142,0.0909937,1,1,1,,
h2o,38,23,1,176,0.23801,1,778,10671,-0.214787,0.0686798,0.247333,0.0181856,0.465514,1.05,1.07171,0.799729,0.600248,0.799729,0.978005,0.620471,0.629472,0.589366,166,142,0.088876,-1,1,1,,
h2o,39,23,1,211,6.11836,1,7339,315,0.138421,0.0629673,-0.22013,0.00793266,0.362789,1.05,1.08695,0.660352,0.500677,0.660352,0.98769,0.559463,0.587912,0.544709,166,142,0.0823206,-1,1,1,,
h2o,40,23,1,313,4.73562,1,5217,11039,-0.0566778,-0.301027,0.307079,0.0587711,0.511639,1.05,1.03386,0.756428,0.572959,0.756428,0.978005,0.627739,0.716795,0.686322,166,142,0.100123,1,1,1,,
h2o,41,23,1,253,4.17477,0,3937,10776,-0.119375,0.0517731,0.246222,0.0283003,0.366449,1.05,0.941934,0.470907,0.401218,0.489851,0.9771,0.497551,0.542087,0.501757,166,142,0.0931466,-1,1,1,,
h2o,42,23,1,188,3.54769,1,2079,10789,-0.179712,-0.0130205,0.249859,0.0291271,0.43193,1.05,1.10446,0.705007,0.537551,0.705007,0.974928,0.609083,0.584758,0.545092,166,142,0.0977329,-1,1,1,,
h2o,43,23,1,263,5.45698,0,10637,352,0.244489,0.109913,-0.212672,-0.0238752,0.476433,1.05,1.07988,0.876861,0.633175,0.876861,0.991039,0.65731,0.643357,0.599537,166,142,0.0829203,1,1,1,,
h2o,44,23,1,343,5.94376,1,7016,2593,0.122238,-0.0571213,-0.171199,0.0292711,0.305906,1.05,1.12948,0.566982,0.445873,0.566982,0.941256,0.487539,0.543316,0.504237,166,142,0.0779472,-1,1,1,,
h2o,45,23,1,291,0.578335,0,4918,10995,-0.0756617,-0.0325499,0.298259,0.0525551,0.383483,1.05,0.928641,0.4682,0.409901,0.477673,0.891745,0.507145,0.467519,0.430521,166,142,0.102027,1,1,1,,
h2o,46,23,1,183,5.47766,1,4310,11020,-0.13359,-0.343275,0.303155,0.0555534,0.591581,1.05,1.10163,0.703654,0.559202,0.703654,0.9647,0.706217,0.69404,0.662824,166,142,0.0717276,1,1,1,,
h2o,47,23,1,353,3.24885,1,8151,315,0.154578,0.05163,-0.22013,0.00793266,0.377248,1.05,1.09637,0.687415,0.516464,0.687415,0.974294,0.566631,0.592537,0.549582,166,142,0.0812908,1,1,1,,
h2o,0,23,2,104,3.17625,0,10799,4103,0.263437,0.0320673,-0.149307,-0.339933,0.555661,1.05,1.07352,0.492557,0.39558,0.492557,0.908309,0.702929,0.429042,0.363726,327,158,0.0815116,-1,1,1,,
h2o,1,23,2,327,4.05287,0,2321,10195,-0.175213,0.0266457,0.219747,-0.341613,0.540021,1.05,1.08701,0.572395,0.490866,0.583221,0.952027,0.632173,0.681604,0.641034,327,158,0.0732483,1,1,1,,
h2o,2,23,2,257,5.13931,0,10223,4103,0.220568,-0.3497,-0.149307,-0.339933,0.370034,1.05,1.07653,0.913396,0.661029,0.91475,0.997918,0.477983,0.744655,0.673128,327,158,0.0716945,1,1,1,,
h2o,3,23,2,2,0.391637,0,11020,4103,0.303155,0.0555534,-0.149307,-0.339933,0.600956,1.05,1.03687,0.508796,0.411705,0.519621,0.764663,0.729917,0.446842,0.383978,327,158,0.0745199,-1,1,1,,
h2o,4,23,2,122,4.3806,1,10724,4103,0.243025,0.0201931,-0.149307,-0.339933,0.532666,1.05,1.06533,0.635995,0.540708,0.663058,0.96126,0.620001,0.683859,0.620894,327,158,0.0747965,1,1,1,,
h2o,5,23,2,118,5.44503,1,701,10195,-0.206488,0.0147448,0.219747,-0.341613,0.555581,1.05,1.05142,0.679296,0.516238,0.691475,0.984794,0.65995,0.681153,0.639042,327,158,0.0742665,-1,1,1,,
h2o,6,23,2,249,5.02762,0,10319,4103,0.218443,-0.350504,-0.149307,-0.339933,0.367924,1.05,1.08829,0.480379,0.417456,0.480379,0.931028,0.473161,0.647379,0.578325,327,158,0.0765567,1,1,1,,
h2o,7,23,2,76,5.38963,1,10220,4103,0.259644,0.0148249,-0.149307,-0.339933,0.541483,1.05,1.09167,0.341001,0.333897,0.376184,0.80992,0.622743,0.319286,0.25535,327,158,0.0763618,-1,1,1,,
h2o,8,23,2,115,2.05764,0,10937,4103,0.289397,0.0464954,-0.149307,-0.339933,0.584641,1.05,1.00675,0.682003,0.5371,0.682003,0.95945,0.720739,0.681504,0.615591,327,158,0.0794101,-1,1,1,,
h2o,9,23,2,215,0.27931,1,10789,4103,0.249859,0.0291271,-0.149307,-0.339933,0.543727,1.05,1.10552,0.671177,0.516013,0.683356,0.988776,0.643879,0.698776,0.63528,327,158,0.0768345,-1,1,1,,
h2o,10,23,2,39,6.10663,1,11020,4103,0.303155,0.0555534,-0.149307,-0.339933,0.600956,1.05,1.08197,0.723951,0.563036,0.723951,0.972574,0.734919,0.676069,0.611332,327,158,0.0704236,1,1,1,,
h2o,11,23,2,143,5.39866,0,10964,4103,0.293804,0.0493984,-0.149307,-0.339933,0.589867,1.05,1.00155,0.719892,0.545444,0.719892,0.965424,0.723798,0.684008,0.619063,327,158,0.0876909,1,1,1,,
h2o,12,23,2,219,2.74274,0,2656,10195,-0.171974,0.0319891,0.219747,-0.341613,0.541331,1.05,1.07814,0.679296,0.52041,0.691475,0.964066,0.657623,0.680743,0.642415,327,158,0.0905448,1,1,1,,
h2o,13,23,2,130,2.8874,0,2656,10195,-0.171974,0.0319891,0.219747,-0.341613,0.541331,1.05,1.01168,0.548038,0.413848,0.548038,0.964337,0.66597,0.496323,0.457486,327,158,0.0885031,-1,1,1,,
h2o,14,23,2,220,6.11294,1,10302,4103,0.221416,-0.349933,-0.149307,-0.339933,0.370859,1.05,1.01869,0.949932,0.680762,0.949932,1,0.46234,0.755123,0.684955,327,158,0.0733982,1,1,1,,
h2o,15,23,2,339,2.03404,0,2722,10195,-0.168968,0.0315943,0.219747,-0.341613,0.538872,1.05,1.07353,0.634641,0.531123,0.634641,0.959269,0.643309,0.676212,0.635976,327,158,0.0767861,1,1,1,,
h2o,16,23,2,344,3.58942,1,10937,4103,0.289397,0.0464954,-0.149307,-0.339933,0.584641,1.05,1.11744,0.658999,0.539806,0.658999,0.95601,0.677032,0.677731,0.611536,327,158,0.0734274,-1,1,1,,
h2o,17,23,2,38,5.76183,1,10302,4103,0.221416,-0.349933,-0.149307,-0.339933,0.370859,1.05,1.06787,0.480379,0.401331,0.480379,0.963251,0.536237,0.648211,0.576468,327,158,0.0805542,1,1,1,,
h2o,18,23,2,277,6.09916,0,10071,4103,0.216153,-0.349744,-0.149307,-0.339933,0.365663,1.05,1.12033,0.959405,0.696437,0.959405,0.996289,0.456673,0.747001,0.6726,327,158,0.0715039,1,1,1,,
h2o,19,23,2,198,5.49028,1,11020,4103,0.303155,0.0555534,-0.149307,-0.339933,0.600956,1.05,1.07417,0.700947,0.544881,0.703654,0.97357,0.723552,0.673909,0.611424,327,158,0.0722375,-1,1,1,,
h2o,20,23,2,339,3.80697,1,2722,10195,-0.168968,0.0315943,0.219747,-0.341613,0.538872,1.05,1.02374,0.619756,0.52447,0.619756,0.938812,0.671137,0.669684,0.631529,327,158,0.0742412,1,1,1,,
h2o,21,23,2,7,1.58403,1,10761,4103,0.242189,0.0247355,-0.149307,-0.339933,0.535166,1.05,1.1046,0.404601,0.331642,0.411367,0.929942,0.64834,0.338641,0.275458,327,158,0.0774645,-1,1,1,,
h2o,22,23,2,26,0.952932,1,2656,10195,-0.171974,0.0319891,0.219747,-0.341613,0.541331,1.05,1.08175,0.49797,0.396031,0.506089,0.836894,0.646343,0.483939,0.446424,327,158,0.0880789,-1,1,1,,
h2o,23,23,2,193,2.63724,0,648,10195,-0.221532,-0.344461,0.219747,-0.341613,0.441288,1.05,1.02767,1.06901,0.740302,1.06901,0.999819,0.529155,0.738559,0.694984,327,158,0.0708359,1,1,1,,
h2o,24,23,2,18,3.34374,1,10805,4103,0.268006,0.0343542,-0.149307,-0.339933,0.560587,1.05,1.10087,0.399188,0.340889,0.399188,0.863324,0.696145,0.32763,0.264222,327,158,0.0719025,-1,1,1,,
h2o,25,23,2,310,4.91815,1,637,10195,-0.225911,-0.343884,0.219747,-0.341613,0.445666,1.05,1.09072,0.526387,0.429296,0.538566,0.940351,0.596539,0.628237,0.550089,327,158,0.0840612,1,1,1,,
h2o,26,23,2,82,2.91308,1,2722,10195,-0.168968,0.0315943,0.219747,-0.341613,0.538872,1.05,1.09057,0.649526,0.518494,0.65088,0.90134,0.623035,0.688651,0.645957,327,158,0.0803642,1,1,1,,
h2o,27,23,2,313,3.4469,0,11039,4103,0.307079,0.0587711,-0.149307,-0.339933,0.606029,1.05,1.07079,0.481732,0.391971,0.481732,0.911568,0.712476,0.430166,0.369672,327,158,0.0776336,-1,1,1,,
h2o,28,23,2,299,3.59137,1,637,10195,-0.225911,-0.343884,0.219747,-0.341613,0.445666,1.05,1.02919,0.786198,0.608931,0.786198,0.93483,0.555802,0.687965,0.60608,327,158,0.0802702,1,1,1,,
h2o,29,23,2,75,5.39266,1,72,10195,-0.233176,-0.00211048,0.219747,-0.341613,0.566086,1.05,1.06075,0.618403,0.509247,0.618403,0.953385,0.636086,0.675198,0.633525,327,158,0.0753591,1,1,1,,
h2o,30,23,2,314,0.949101,1,342,10195,-0.21721,-0.0219126,0.219747,-0.341613,0.541423,1.05,1.02444,0.483085,0.381371,0.491204,0.954924,0.674804,0.480415,0.437146,327,158,0.0741088,-1,1,1,,
h2o,31,23,2,256,5.71931,1,648,10195,-0.221532,-0.344461,0.219747,-0.341613,0.441288,1.05,1.10069,0.641407,0.493347,0.641407,0.974566,0.523769,0.720891,0.666152,327,158,0.0769101,1,1,1,,
h2o,32,23,2,351,1.25517,1,701,10195,-0.206488,0.0147448,0.219747,-0.341613,0.555581,1.05,1.074,0.525034,0.446098,0.533153,0.931209,0.686096,0.509028,0.46759,327,158,0.0768691,1,1,1,,
h2o,33,23,2,122,1.09645,0,10724,4103,0.243025,0.0201931,-0.149307,-0.339933,0.532666,1.05,1.07728,0.462788,0.376748,0.464141,0.941528,0.653268,0.414713,0.350358,327,158,0.0736288,-1,1,1,,
h2o,34,23,2,352,1.07908,1,10220,4103,0.259644,0.0148249,-0.149307,-0.339933,0.541483,1.05,1.08431,0.393775,0.36378,0.405954,0.838704,0.641344,0.358314,0.294994,327,158,0.078633,1,1,1,,
h2o,35,23,2,347,0.0591234,0,10101,4103,0.261808,0.0116415,-0.149307,-0.339933,0.54102,1.05,1.05048,0.4682,0.39885,0.4682,0.840695,0.689342,0.417386,0.355734,327,158,0.0852852,-1,1,1,,
h2o,36,23,2,287,2.1152,0,10776,4103,0.246222,0.0283003,-0.149307,-0.339933,0.540553,1.05,1.05541,0.663058,0.549729,0.677943,0.96479,0.675797,0.679248,0.613838,327,158,0.0713758,1,1,1,,
h2o,37,23,2,340,4.92368,1,10724,4103,0.243025,0.0201931,-0.149307,-0.339933,0.532666,1.05,1.06824,0.470907,0.376522,0.470907,0.922973,0.671765,0.43646,0.377202,327,158,0.0762061,-1,1,1,,
h2o,38,23,2,176,0.23801,1,10671,4103,0.247333,0.0181856,-0.149307,-0.339933,0.534486,1.05,1.11177,0.677943,0.518268,0.683356,0.982983,0.632873,0.702899,0.63877,327,158,0.0741829,-1,1,1,,
h2o,39,23,2,211,6.11836,1,315,10195,-0.22013,0.00793266,0.219747,-0.341613,0.561848,1.05,1.05345,0.682003,0.520185,0.684709,0.961079,0.696846,0.676166,0.632963,327,158,0.0812489,1,1,1,,
h2o,40,23,2,313,4.73562,1,11039,4103,0.307079,0.0587711,-0.149307,-0.339933,0.606029,1.05,1.07646,0.721245,0.551195,0.721245,0.969044,0.747841,0.675621,0.609985,327,158,0.0731257,-1,1,1,,
h2o,41,23,2,253,4.17477,0,10776,4103,0.246222,0.0283003,-0.149307,-0.339933,0.540553,1.05,1.06247,0.451962,0.358931,0.451962,0.958182,0.653415,0.42675,0.359594,327,158,0.0876153,1,1,1,,
h2o,42,23,2,188,3.54769,1,10789,4103,0.249859,0.0291271,-0.149307,-0.339933,0.543727,1.05,1.07471,0.694181,0.550857,0.699594,0.981535,0.681814,0.681051,0.616574,327,158,0.073404,-1,1,1,,
h2o,43,23,2,263,5.45698,0,352,10195,-0.212672,-0.0238752,0.219747,-0.341613,0.536603,1.05,1.05446,0.714479,0.531913,0.714479,0.973117,0.63442,0.690504,0.646684,327,158,0.0710098,1,1,1,,
h2o,44,23,2,343,5.94376,1,2593,10195,-0.171199,0.0292711,0.219747,-0.341613,0.538886,1.05,1.07651,0.657645,0.526838,0.667118,0.968592,0.661327,0.678552,0.637253,327,158,0.0711562,1,1,1,,
h2o,45,23,2,291,0.578335,0,10995,4103,0.298259,0.0525551,-0.149307,-0.339933,0.595297,1.05,1.0913,0.669824,0.528981,0.669824,0.975199,0.675983,0.6818,0.615251,327,158,0.0874871,1,1,1,,
h2o,46,23,2,183,5.47766,1,11020,4103,0.303155,0.0555534,-0.149307,-0.339933,0.600956,1.05,1.07081,0.691475,0.547474,0.691475,0.957096,0.734474,0.672675,0.608534,327,158,0.0710402,-1,1,1,,
h2o,47,23,2,353,3.24885,1,315,10195,-0.22013,0.00793266,0.219747,-0.341613,0.561848,1.05,1.05408,0.654939,0.52447,0.654939,0.957368,0.678497,0.682065,0.63911,327,158,0.0729921,1,1,1,,
h2o,48,23,1,290,0.246552,1,4930,11020,-0.0841923,-0.345897,0.303155,0.0555534,0.557853,1.05,1.02493,0.764547,0.577357,0.764547,0.985246,0.715361,0.711679,0.681759,182,148,0.0740231,1,1,1,,
h2o,49,23,1,190,2.03349,0,5189,10223,-0.0536251,0.130065,0.220568,-0.3497,0.55266,1.05,1.01433,0.7023,0.498421,0.7023,0.992578,0.695984,0.466951,0.429934,182,148,0.0745529,-1,1,1,,
h2o,50,23,1,158,4.16273,0,4264,10789,-0.121224,0.0300894,0.249859,0.0291271,0.372387,1.05,0.935898,0.491204,0.413284,0.495264,0.970854,0.544635,0.53178,0.491273,182,148,0.0986712,1,1,1,,
h2o,51,23,1,169,4.96233,0,7697,2116,0.153365,-0.193701,-0.181526,0.0322046,0.40403,1.05,0.99617,0.577808,0.45839,0.577808,0.964066,0.542578,0.543643,0.505089,182,148,0.0906545,-1,1,1,,
h2o,52,23,1,205,5.06465,1,1025,10724,-0.194922,0.0379896,0.243025,0.0201931,0.438358,1.05,1.04605,0.627876,0.495377,0.629229,0.972212,0.591937,0.561437,0.522886,182,148,0.0978749,1,1,1,,
h2o,53,23,1,100,4.30284,1,8821,648,0.193553,0.181613,-0.221532,-0.344461,0.670112,1.05,1.10063,0.684709,0.519621,0.684709,0.945782,0.82139,0.546093,0.510774,182,148,0.0813214,1,1,1,,
h2o,54,23,1,136,4.75641,1,92,10776,-0.244627,0.0152769,0.246222,0.0283003,0.491247,1.05,1.09054,0.802436,0.602052,0.806495,0.969587,0.628089,0.657318,0.618433,182,148,0.0791883,-1,1,1,,
h2o,55,23,1,307,1.33973,1,8510,72,0.157315,0.117609,-0.233176,-0.00211048,0.408547,1.05,1.07707,0.717185,0.530334,0.717185,0.980992,0.585787,0.601104,0.558677,182,148,0.088821,1,1,1,,
h2o,56,23,1,223,1.7404,0,3557,10671,-0.136601,0.0734262,0.247333,0.0181856,0.388986,1.05,1.08705,0.699594,0.521313,0.699594,0.981173,0.586325,0.590837,0.550627,182,148,0.0893707,1,1,1,,
h2o,57,23,1,321,1.07835,0,202,9877,-0.238649,0.0947599,0.212112,-0.349735,0.633122,1.05,1.09637,0.728011,0.540483,0.728011,0.926865,0.785359,0.615546,0.576784,182,148,0.0815172,1,1,1,,
h2o,58,23,1,279,2.44586,0,3422,10907,-0.155558,-0.0219336,0.285009,0.043849,0.445451,1.05,1.06814,0.707713,0.528981,0.707713,0.982078,0.640986,0.577317,0.53789,182,148,0.0923703,-1,1,1,,
h2o,59,23,1,324,3.35195,1,4921,11039,-0.0819941,-0.194568,0.307079,0.0587711,0.464307,1.05,0.983953,0.580514,0.480153,0.580514,0.956282,0.61832,0.575427,0.542381,182,148,0.0751252,-1,1,1,,
h2o,60,23,1,180,5.45608,0,10765,660,0.254679,0.146768,-0.221345,-0.344113,0.683786,1.05,1.03659,0.734777,0.529206,0.738836,0.985337,0.794745,0.608469,0.573627,182,148,0.0939555,1,1,1,,
h2o,61,23,1,14,1.72447,1,5570,11020,-0.00861263,-0.0676823,0.303155,0.0555534,0.335289,1.05,1.13743,0.500677,0.445422,0.500677,0.933834,0.548433,0.558483,0.525877,182,148,0.0762168,-1,1,1,,
h2o,62,23,1,269,2.57973,0,4914,10776,-0.0770493,0.0686874,0.246222,0.0283003,0.325896,1.05,0.915587,0.511502,0.423094,0.512855,0.948135,0.448098,0.565199,0.524955,182,148,0.084071,1,1,1,,
h2o,63,23,1,316,2.74018,1,1300,10319,-0.194173,0.133158,0.218443,-0.350504,0.635752,1.05,1.07616,0.692828,0.509472,0.692828,0.943791,0.801783,0.558491,0.523505,182,148,0.102154,-1,1,1,,
h2o,64,23,1,337,4.7071,1,3682,10907,-0.146759,-0.12038,0.285009,0.043849,0.461947,1.05,0.994099,0.565629,0.484438,0.566982,0.961532,0.58755,0.527101,0.490068,182,148,0.0800226,1,1,1,,
h2o,65,23,1,78,0.491183,0,324,10724,-0.229259,0.0522089,0.243025,0.0201931,0.473883,1.05,1.03356,0.787551,0.578372,0.787551,0.98941,0.620896,0.635809,0.595704,182,148,0.102693,-1,1,1,,
h2o,66,23,1,273,0.122493,0,108,10776,-0.231538,0.000965118,0.246222,0.0283003,0.47874,1.05,1.09031,0.79161,0.587957,0.79161,0.981807,0.631294,0.625155,0.587325,182,148,0.0898739,1,1,1,,
h2o,67,23,1,155,5.67101,0,64,10724,-0.240623,0.0421953,0.243025,0.0201931,0.484196,1.05,1.02154,0.782138,0.579612,0.782138,0.939989,0.619344,0.639862,0.599924,182,148,0.0803821,1,1,1,,
h2o,68,23,1,168,2.13758,1,4388,11039,-0.121037,-0.252244,0.307079,0.0587711,0.529224,1.05,1.0717,0.65088,0.518494,0.65088,0.964247,0.674717,0.623149,0.587709,182,148,0.0735843,-1,1,1,,
h2o,69,23,1,172,2.54132,1,9878,2722,0.197829,-0.145813,-0.168968,0.0315943,0.407448,1.05,1.04036,0.568336,0.476319,0.59134,0.984975,0.52973,0.590369,0.55073,182,148,0.0801173,1,1,1,,
h2o,70,23,1,164,4.37635,1,3718,10220,-0.150967,0.0987282,0.259644,0.0148249,0.420538,1.05,0.996575,0.733424,0.550068,0.733424,0.976376,0.587312,0.593882,0.555882,182,148,0.0920036,-1,1,1,,
h2o,71,23,1,89,6.06238,1,361,10776,-0.216328,-0.0205774,0.246222,0.0283003,0.465477,1.05,1.1056,0.717185,0.551195,0.734777,0.966691,0.626282,0.596001,0.557637,182,148,0.0883636,1,1,1,,
