method,trial,seed,stage,bank_idx,yaw,mirror,idx_top,idx_move,rest_x_top,rest_y_top,rest_x_move,rest_y_move,rest_dist,target_ratio,meas_ratio,cov_plane,cov_yaw_mean,cov_yaw_max,extent_u,extent_v,drape_below_top,settle_steps,stretch_steps,p95_speed,x_sign,attached_ok,valid
h2,30,22,2,293,2.03243,0,10302,1247,0.222262,-0.350074,-0.197655,0.032733,0.568329,1.05,1.02749,0.635995,0.541385,0.638701,0.663274,0.689697,0.651471,262,173,0.0810075,1,1,1
h2,31,22,2,162,1.55809,0,10223,1819,0.221288,-0.349851,-0.186354,0.0327301,0.55911,1.05,1.01552,0.661705,0.505977,0.661705,0.647246,0.681947,0.647068,262,173,0.0773907,-1,1,1
h2,32,22,2,149,2.83803,0,10302,2116,0.222262,-0.350074,-0.180577,0.0329027,0.555989,1.05,1.02215,0.627876,0.533266,0.635995,0.662249,0.683598,0.647656,262,173,0.0726471,-1,1,1
h2,33,22,2,2,5.98363,1,11039,871,0.304684,0.0569029,-0.213402,-0.343822,0.655045,1.05,1.09175,0.554804,0.468877,0.554804,0.759891,0.63151,0.592704,262,173,0.0856227,-1,1,1
h2,34,22,2,146,4.91087,0,11020,871,0.300629,0.0538969,-0.213402,-0.343822,0.649999,1.05,1.04348,0.70636,0.529093,0.70636,0.756531,0.684481,0.648467,262,173,0.0734973,1,1,1
h2,35,22,2,212,0.605481,0,10789,72,0.248311,0.028616,-0.232005,-0.00155163,0.481379,1.05,1.1022,0.457375,0.408773,0.476319,0.613557,0.512526,0.472565,262,173,0.0877703,-1,1,1
h2,36,22,2,31,0.216258,0,2116,10223,-0.180577,0.0329027,0.221288,-0.349851,0.555034,1.05,1.07431,0.649526,0.509585,0.649526,0.661006,0.675926,0.637573,262,173,0.0735168,-1,1,1
h2,37,22,2,39,2.34612,1,11020,871,0.300629,0.0538969,-0.213402,-0.343822,0.649999,1.05,1.06843,0.699594,0.551759,0.699594,0.754395,0.677889,0.642494,262,173,0.0720322,-1,1,1
h2,38,22,2,170,0.490858,0,648,10964,-0.222504,-0.343659,0.291183,0.047905,0.645984,1.05,1.03072,0.68065,0.518719,0.68065,0.754333,0.676994,0.639775,262,173,0.0825038,-1,1,1
h2,39,22,2,280,2.26407,0,11020,871,0.300629,0.0538969,-0.213402,-0.343822,0.649999,1.05,1.06987,0.698241,0.553,0.698241,0.758681,0.676038,0.639501,262,173,0.0693979,1,1,1
h2,40,22,2,315,0.566666,1,10223,2116,0.221288,-0.349851,-0.180577,0.0329027,0.555034,1.05,1.04038,0.661705,0.52571,0.67253,0.672624,0.692614,0.655325,262,173,0.0734493,-1,1,1
h2,41,22,2,13,0.265989,0,758,10995,-0.21784,-0.343538,0.295924,0.050889,0.647782,1.05,1.0284,0.653586,0.520974,0.653586,0.7557,0.682395,0.647247,262,173,0.0753576,-1,1,1
h2,42,22,2,151,4.68202,0,72,9877,-0.232005,-0.00155163,0.212786,-0.349945,0.565039,1.05,1.04797,0.696888,0.526387,0.696888,0.694529,0.695351,0.653108,262,173,0.0796727,-1,1,1
h2,43,22,2,340,4.83367,1,10724,871,0.243099,0.0187893,-0.213402,-0.343822,0.583225,1.05,1.04331,0.562923,0.440347,0.562923,0.733416,0.491174,0.450726,262,173,0.0738142,-1,1,1
h2,44,22,2,339,1.9343,1,2722,9863,-0.167755,0.0322943,0.212733,-0.350325,0.5396,1.05,1.05325,0.627876,0.533153,0.627876,0.642267,0.68716,0.649105,262,173,0.084846,1,1,1
h2,45,22,2,43,4.63995,1,11020,871,0.300629,0.0538969,-0.213402,-0.343822,0.649999,1.05,1.04927,0.684709,0.5265,0.684709,0.748236,0.680689,0.64442,262,173,0.0993729,-1,1,1
h2,46,22,2,160,2.9243,1,10964,871,0.291183,0.047905,-0.213402,-0.343822,0.638863,1.05,1.05041,0.684709,0.531123,0.684709,0.75086,0.68586,0.649514,262,173,0.0765141,-1,1,1
h2,47,22,2,5,0.0484804,0,648,10964,-0.222504,-0.343659,0.291183,0.047905,0.645984,1.05,1.04056,0.67659,0.531687,0.683356,0.764811,0.685169,0.649413,262,173,0.0722519,-1,1,1
h2,0,22,3,102,3.15952,0,11020,758,0.300629,0.0538969,-0.21784,-0.343538,0.653345,1.05,1.04754,0.705007,0.535521,0.705007,0.745042,0.687223,0.651475,437,174,0.0758338,-1,1,1
h2,1,22,3,199,5.32423,0,9863,2436,0.212733,-0.350325,-0.175793,0.0333147,0.546046,1.05,1.02383,0.608931,0.524357,0.611637,0.638636,0.692297,0.65615,437,174,0.0715815,-1,1,1
h2,2,22,3,318,4.64364,1,871,11039,-0.213402,-0.343822,0.304684,0.0569029,0.655045,1.05,1.01712,0.684709,0.534506,0.684709,0.776574,0.68485,0.649071,437,174,0.0676641,1,1,1
h2,3,22,3,135,5.66715,1,2116,9556,-0.180577,0.0329027,0.208492,-0.350009,0.54594,1.05,1.03216,0.607578,0.522215,0.607578,0.640709,0.689091,0.653141,437,174,0.0692485,1,1,1
