method,trial,seed,stage,bank_idx,yaw,mirror,idx_top,idx_move,rest_x_top,rest_y_top,rest_x_move,rest_y_move,rest_dist,target_ratio,meas_ratio,cov_plane,cov_yaw_mean,cov_yaw_max,extent_u,extent_v,drape_below_top,settle_steps,stretch_steps,p95_speed,x_sign,attached_ok,valid
h7_shoulder,79,77,1,93,0.432466,1,5274,9612,-0.045002,0.168523,0.193168,0.205422,0.241016,1.05,1.04465,0.636486,0.49527,0.636486,0.394815,0.604431,0.521522,420,88,0.0746191,1,1,1
h7_shoulder,80,77,1,5,2.75767,0,10596,4017,0.23342,0.167074,-0.134312,0.207625,0.369961,1.05,0.986497,0.440541,0.360023,0.440541,0.540518,0.44911,0.365227,420,88,0.0927411,1,1,1
h7_shoulder,81,77,1,250,3.74941,1,2302,9612,-0.168315,0.13975,0.193168,0.205422,0.367524,1.05,1.00653,0.458108,0.346734,0.458108,0.54464,0.427607,0.336483,420,88,0.0957541,1,1,1
h7_shoulder,82,77,1,93,0.338821,1,5274,9612,-0.045002,0.168523,0.193168,0.205422,0.241016,1.05,1.03243,0.637838,0.494595,0.637838,0.396077,0.604733,0.521983,420,88,0.0745204,1,1,1
h7_shoulder,83,77,1,345,2.90483,1,9708,4017,0.177892,0.200348,-0.134312,0.207625,0.312288,1.05,0.998103,0.756757,0.56464,0.756757,0.421467,0.589208,0.5037,420,88,0.080323,1,1,1
h7_shoulder,84,77,1,8,2.00775,1,9999,4017,0.198803,0.209076,-0.134312,0.207625,0.333118,1.05,0.959912,0.681081,0.529054,0.687838,0.438447,0.586707,0.502084,420,88,0.0817361,-1,1,1
h7_shoulder,85,77,1,238,3.76865,1,10380,4017,0.194193,0.107817,-0.134312,0.207625,0.343332,1.05,1.0606,0.432432,0.344144,0.432432,0.492105,0.420132,0.339797,420,88,0.101343,1,1,1
h7_shoulder,86,77,1,100,5.2592,0,8821,4017,0.192938,0.180686,-0.134312,0.207625,0.328484,1.05,1.02072,0.472973,0.369482,0.472973,0.491545,0.458594,0.372072,420,88,0.093393,-1,1,1
h7_shoulder,87,77,1,225,0.823987,0,8041,4017,0.159636,0.0837746,-0.134312,0.207625,0.319175,1.05,1.01268,0.556757,0.421396,0.556757,0.492431,0.459565,0.376694,420,88,0.0914886,1,1,1
h7_shoulder,88,77,1,106,0.847755,0,8738,4017,0.185362,0.178585,-0.134312,0.207625,0.321135,1.05,0.974744,0.491892,0.369707,0.491892,0.468349,0.453934,0.367811,420,88,0.0857437,1,1,1
h7_shoulder,89,77,1,315,0.585488,0,1053,9612,-0.19159,0.190468,0.193168,0.205422,0.385175,1.05,0.972968,0.508108,0.378266,0.508108,0.554548,0.416806,0.327536,420,88,0.0918244,1,1,1
h7_shoulder,90,77,1,193,4.67715,0,8574,4017,0.168302,0.196221,-0.134312,0.207625,0.302972,1.05,1.07472,0.52027,0.426802,0.52027,0.41996,0.580354,0.494324,420,88,0.0893753,1,1,1
h7_shoulder,91,77,1,248,3.12228,1,7771,4017,0.147118,0.0944309,-0.134312,0.207625,0.30334,1.05,1.01178,0.744595,0.537387,0.744595,0.462141,0.588095,0.502106,420,88,0.0828909,-1,1,1
h7_shoulder,92,77,1,190,3.07742,0,5189,9612,-0.0538092,0.131246,0.193168,0.205422,0.258059,1.05,1.02977,0.627027,0.478041,0.627027,0.419479,0.558768,0.476011,420,88,0.0792566,1,1,1
h7_shoulder,93,77,1,235,0.191678,1,2606,9612,-0.157284,0.191089,0.193168,0.205422,0.35088,1.05,0.90742,0.440541,0.353716,0.440541,0.504597,0.455179,0.357373,420,88,0.0940823,1,1,1
h7_shoulder,94,77,1,47,2.29441,1,9313,4017,0.186354,0.0925016,-0.134312,0.207625,0.340927,1.05,1.06693,0.409459,0.3375,0.409459,0.490839,0.389321,0.307591,420,88,0.0900604,1,1,1
h7_shoulder,95,77,1,288,0.254988,1,7857,4017,0.149456,0.0990696,-0.134312,0.207625,0.303823,1.05,1.04823,0.728378,0.531644,0.728378,0.455673,0.579443,0.494025,420,88,0.0860511,-1,1,1
h7_shoulder,96,77,1,250,5.8439,0,2302,9612,-0.168315,0.13975,0.193168,0.205422,0.367524,1.05,1.0024,0.455405,0.348536,0.455405,0.552117,0.42806,0.334897,420,87,0.0989036,1,1,1
h7_shoulder,97,77,1,81,1.0696,1,10762,4017,0.238131,0.180767,-0.134312,0.207625,0.373409,1.05,1.04505,0.462162,0.373198,0.466216,0.611805,0.487606,0.408649,420,87,0.0993156,-1,1,1
h7_shoulder,98,77,1,166,2.5519,1,8696,4017,0.186933,0.133065,-0.134312,0.207625,0.329912,1.05,1.10134,0.436486,0.369595,0.444595,0.461318,0.462389,0.37835,420,87,0.1051,1,1,1
h7_shoulder,99,77,1,81,0.629286,0,10762,4017,0.238131,0.180767,-0.134312,0.207625,0.373409,1.05,0.977948,0.437838,0.384459,0.447297,0.530529,0.487862,0.408626,420,87,0.102187,1,1,1
h7_shoulder,100,77,1,345,6.21201,1,9708,4017,0.177892,0.200348,-0.134312,0.207625,0.312288,1.05,0.9776,0.754054,0.56464,0.754054,0.41816,0.589712,0.504262,420,87,0.0812269,-1,1,1
h7_shoulder,101,77,1,326,0.18266,0,8603,4017,0.208349,0.131478,-0.134312,0.207625,0.35115,1.05,1.06138,0.417568,0.359347,0.432432,0.547599,0.417507,0.339278,420,87,0.101012,-1,1,1
h7_shoulder,102,77,1,47,4.7729,1,9313,4017,0.186354,0.0925016,-0.134312,0.207625,0.340927,1.05,1.06444,0.404054,0.331306,0.404054,0.47249,0.385439,0.303544,420,87,0.0991653,-1,1,1
h7_shoulder,103,77,1,314,0.892529,0,8872,4017,0.164289,0.126696,-0.134312,0.207625,0.309727,1.05,0.935635,0.401351,0.351014,0.413513,0.491226,0.427199,0.342975,420,87,0.0907019,1,1,1
h7_shoulder,104,77,1,54,3.23412,0,9937,4017,0.185057,0.218795,-0.134312,0.207625,0.319564,1.05,0.978536,0.787838,0.580405,0.801351,0.469674,0.606357,0.519531,420,87,0.0781095,-1,1,1
h7_shoulder,105,77,1,100,1.91156,1,8821,4017,0.192938,0.180686,-0.134312,0.207625,0.328484,1.05,0.96874,0.489189,0.37455,0.489189,0.498051,0.46345,0.374841,420,87,0.0899053,1,1,1
h7_shoulder,106,77,1,245,2.79484,0,9764,4017,0.212682,0.139501,-0.134312,0.207625,0.353618,1.05,1.05591,0.402703,0.357545,0.404054,0.523735,0.438504,0.352148,420,87,0.102779,1,1,1
h7_shoulder,107,77,1,54,5.41049,1,9937,4017,0.185057,0.218795,-0.134312,0.207625,0.319564,1.05,1.04429,0.713513,0.511374,0.713513,0.447453,0.615029,0.527836,420,87,0.0778931,1,1,1
h7_shoulder,108,77,1,42,1.44098,0,9253,4017,0.186575,0.0997028,-0.134312,0.207625,0.33869,1.05,1.06734,0.389189,0.329167,0.395946,0.474572,0.386323,0.307127,420,87,0.102121,1,1,1
