dir,label,method,stage,trial,cov_saved,cov_plane,vis_frac
h1,H1 naive 2-grasp (all ratios),h1,1,274,0.6900269985198975,0.6928281188011169,0.9500362277030945
h1,H1 naive 2-grasp (all ratios),h1,1,275,0.7938005924224854,0.7970229983329773,0.9734793901443481
h1,H1 naive 2-grasp (all ratios),h1,1,276,0.6536388397216797,0.6576454639434814,0.9679579734802246
h1,H1 naive 2-grasp (all ratios),h1,1,277,0.5215633511543274,0.5236806273460388,0.9629797339439392
h1,H1 naive 2-grasp (all ratios),h1,1,278,0.6657682061195374,0.6698240637779236,0.970582902431488
h1,H1 naive 2-grasp (all ratios),h1,1,279,0.6428571939468384,0.6454668641090393,0.9538378119468689
h1,H1 naive 2-grasp (all ratios),h1,1,280,0.46495959162712097,0.4654938876628876,0.9489500522613525
h1,H1 naive 2-grasp (all ratios),h1,1,281,0.6603773832321167,0.6603518128395081,0.9802679419517517
h1,H1 naive 2-grasp (all ratios),h1,1,282,0.6684636473655701,0.672530472278595,0.9749276041984558
h1,H1 naive 2-grasp (all ratios),h1,1,283,0.6185984015464783,0.6211096048355103,0.9601737856864929
h1,H1 naive 2-grasp (all ratios),h1,1,284,0.6253369450569153,0.6265223026275635,0.929670512676239
h1,H1 naive 2-grasp (all ratios),h1,1,285,0.6388140320777893,0.641407310962677,0.970582902431488
h1,H1 naive 2-grasp (all ratios),h1,1,286,0.6590296626091003,0.661704957485199,0.9503077268600464
h1,H1 naive 2-grasp (all ratios),h1,1,287,0.7075471878051758,0.7090663313865662,0.9785481691360474
h1,H1 naive 2-grasp (all ratios),h1,1,288,0.648248016834259,0.6495264172554016,0.968501091003418
h1,H1 naive 2-grasp (all ratios),h1,1,289,0.6159030199050903,0.6184032559394836,0.9815351366996765
h1,H1 naive 2-grasp (all ratios),h1,1,290,0.6495957374572754,0.6508795619010925,0.982259213924408
h1,H1 naive 2-grasp (all ratios),h1,1,291,0.6738544702529907,0.6765899658203125,0.9730268120765686
h1,H1 naive 2-grasp (all ratios),h1,1,292,0.6900269985198975,0.6928281188011169,0.9732983112335205
h1,H1 naive 2-grasp (all ratios),h1,1,293,0.7142857313156128,0.717185378074646,0.9879616498947144
h1,H1 naive 2-grasp (all ratios),h1,1,294,0.6671159267425537,0.6698240637779236,0.9789102077484131
h1,H1 naive 2-grasp (all ratios),h1,1,295,0.6873315572738647,0.6901217699050903,0.9806299805641174
h1,H1 naive 2-grasp (all ratios),h1,1,296,0.5080862641334534,0.510148823261261,0.9332005977630615
h1,H1 naive 2-grasp (all ratios),h1,1,297,0.5512129664421082,0.5534505844116211,0.9071325063705444
h1,H1 naive 2-grasp (all ratios),h1,1,298,0.6266846656799316,0.6305818557739258,0.9861513376235962
h1,H1 naive 2-grasp (all ratios),h1,1,299,0.6644205451011658,0.667117714881897,0.952751636505127
h1,H1 naive 2-grasp (all ratios),h1,1,300,0.40431270003318787,0.405953973531723,0.8521904349327087
h1,H1 naive 2-grasp (all ratios),h1,1,301,0.44878706336021423,0.45060890913009644,0.9352824091911316
h1,H1 naive 2-grasp (all ratios),h1,1,302,0.6361185908317566,0.6373477578163147,0.9640659093856812
h1,H1 naive 2-grasp (all ratios),h1,1,303,0.6603773832321167,0.661704957485199,0.9848841428756714
h1,H1 naive 2-grasp (all ratios),h1,1,304,0.6832884550094604,0.686062216758728,0.9882331490516663
h1,H1 naive 2-grasp (all ratios),h1,1,305,0.5835579633712769,0.5859269499778748,0.9581824541091919
h1,H1 naive 2-grasp (all ratios),h1,1,306,0.7331536412239075,0.7374830842018127,0.9813541173934937
h1,H1 naive 2-grasp (all ratios),h1,1,307,0.6927223801612854,0.6955344676971436,0.9898624420166016
h1,H1 naive 2-grasp (all ratios),h1,1,308,0.6832884550094604,0.6833558678627014,0.9471397399902344
h1,H1 naive 2-grasp (all ratios),h1,1,309,0.826145589351654,0.8294993042945862,0.993754506111145
h1,H1 naive 2-grasp (all ratios),h1,1,310,0.5808625817298889,0.5832205414772034,0.9471397399902344
h1,H1 naive 2-grasp (all ratios),h1,1,311,0.6805930137634277,0.6820027232170105,0.9793627858161926
h1,H1 naive 2-grasp (all ratios),h1,1,312,0.6913747191429138,0.6955344676971436,0.9913106560707092
h1,H1 naive 2-grasp (all ratios),h1,1,313,0.6873315572738647,0.6914749145507812,0.9798153638839722
h1,H1 naive 2-grasp (all ratios),h1,1,314,0.5498652458190918,0.5507442355155945,0.9758327007293701
h1,H1 naive 2-grasp (all ratios),h1,1,315,0.6994609832763672,0.7023004293441772,0.9467777013778687
h1,H1 naive 2-grasp (all ratios),h1,1,316,0.698113203048706,0.7009472250938416,0.9777335524559021
h1,H1 naive 2-grasp (all ratios),h1,1,317,0.6320755481719971,0.635994553565979,0.9776430130004883
h1,H1 naive 2-grasp (all ratios),h1,1,318,0.5498652458190918,0.5534505844116211,0.9514844417572021
h1,H1 naive 2-grasp (all ratios),h1,1,319,0.7169811725616455,0.7198917269706726,0.996922492980957
h1,H1 naive 2-grasp (all ratios),h1,1,320,0.6940701007843018,0.6968876719474792,0.9680485129356384
h1,H1 naive 2-grasp (all ratios),h1,1,321,0.5283019542694092,0.5304465889930725,0.9723932147026062
h1,H1 naive 2-grasp (all ratios),h1,1,322,0.6954178214073181,0.6995940208435059,0.9344677925109863
h1,H1 naive 2-grasp (all ratios),h1,1,323,0.6657682061195374,0.667117714881897,0.9364590644836426
h1,H1 naive 2-grasp (all ratios),h1,1,324,0.5242587924003601,0.5250337719917297,0.965423583984375
h1,H1 naive 2-grasp (all ratios),h1,1,325,0.44474396109580994,0.4451961815357208,0.9349203705787659
h1,H1 naive 2-grasp (all ratios),h1,1,326,0.6307277679443359,0.6332882046699524,0.9722121357917786
h1,H1 naive 2-grasp (all ratios),h1,1,327,0.5323449969291687,0.53450608253479,0.9335626363754272
h1,H1 naive 2-grasp (all ratios),h1,1,328,0.7183288335800171,0.7212448716163635,0.9759232401847839
h1,H1 naive 2-grasp (all ratios),h1,1,329,0.8207547664642334,0.8254397511482239,0.9887762665748596
h1,H1 naive 2-grasp (all ratios),h1,1,330,0.792452871799469,0.7916103005409241,0.9665097594261169
h1,H1 naive 2-grasp (all ratios),h1,1,331,0.6495957374572754,0.6535859107971191,0.9694967269897461
h1,H1 naive 2-grasp (all ratios),h1,1,332,0.6024259328842163,0.6048714518547058,0.9700398445129395
h1,H1 naive 2-grasp (all ratios),h1,1,333,0.6725067496299744,0.6738836169242859,0.9933019280433655
h1,H1 naive 2-grasp (all ratios),h1,1,334,0.5862534046173096,0.591339647769928,0.9923062920570374
h1,H1 naive 2-grasp (all ratios),h1,1,335,0.6495957374572754,0.6522327661514282,0.969406247138977
h1,H1 naive 2-grasp (all ratios),h1,1,336,0.6334232091903687,0.6346414089202881,0.9646089673042297
h1,H1 naive 2-grasp (all ratios),h1,1,337,0.7884097695350647,0.7916103005409241,0.9711260199546814
h1,H1 naive 2-grasp (all ratios),h1,1,338,0.6199461221694946,0.622462809085846,0.9599022269248962
h1,H1 naive 2-grasp (all ratios),h1,1,339,0.7951483130455017,0.7943166494369507,0.9799058437347412
h1,H1 naive 2-grasp (all ratios),h1,1,340,0.6226415634155273,0.6251691579818726,0.9725742340087891
h1,H1 naive 2-grasp (all ratios),h1,1,341,0.6037735939025879,0.6035182476043701,0.9837979674339294
h1,H1 naive 2-grasp (all ratios),h1,1,342,0.6819407343864441,0.6847090721130371,0.9866039156913757
h1,H1 naive 2-grasp (all ratios),h1,1,343,0.650943398475647,0.6522327661514282,0.9733888506889343
h1,H1 naive 2-grasp (all ratios),h1,1,344,0.5579515099525452,0.5588633418083191,0.9943881034851074
h1,H1 naive 2-grasp (all ratios),h1,1,345,0.765498697757721,0.767253041267395,0.9761042594909668
h1,H1 naive 2-grasp (all ratios),h1,1,346,0.42587602138519287,0.4276048541069031,0.947411298751831
h1,H1 naive 2-grasp (all ratios),h1,1,347,0.6522911190986633,0.6576454639434814,0.9870564937591553
h1,H1 naive 2-grasp (all ratios),h1,1,348,0.5539084076881409,0.5534505844116211,0.9468682408332825
h1,H1 naive 2-grasp (all ratios),h1,1,349,0.6118598580360413,0.615696907043457,0.9557386040687561
h1,H1 naive 2-grasp (all ratios),h1,1,350,0.621293842792511,0.6211096048355103,0.9784576296806335
h1,H1 naive 2-grasp (all ratios),h1,1,351,0.6738544702529907,0.6779431700706482,0.9799058437347412
h1,H1 naive 2-grasp (all ratios),h1,1,352,0.7884097695350647,0.7916103005409241,0.9632512927055359
h1,H1 naive 2-grasp (all ratios),h1,1,353,0.5606469511985779,0.5615696907043457,0.9898624420166016
h1,H1 naive 2-grasp (all ratios),h1,1,354,0.6145552396774292,0.617050051689148,0.9797248244285583
h1,H1 naive 2-grasp (all ratios),h1,1,355,0.6118598580360413,0.615696907043457,0.9728457927703857
h1,H1 naive 2-grasp (all ratios),h1,1,356,0.671159029006958,0.6738836169242859,0.9664192795753479
h1,H1 naive 2-grasp (all ratios),h1,1,357,0.7048518061637878,0.7063599228858948,0.9717596173286438
h1,H1 naive 2-grasp (all ratios),h1,1,358,0.7951483130455017,0.798376202583313,0.9775524735450745
h1,H1 naive 2-grasp (all ratios),h1,1,359,0.6563342213630676,0.6576454639434814,0.9840695261955261
h1,H1 naive 2-grasp (all ratios),h1,1,360,0.4420485496520996,0.4438430368900299,0.8692976236343384
h1,H1 naive 2-grasp (all ratios),h1,1,361,0.8234501481056213,0.8281461000442505,0.9825307726860046
h1,H1 naive 2-grasp (all ratios),h1,1,362,0.5215633511543274,0.5236806273460388,0.9806299805641174
h1,H1 naive 2-grasp (all ratios),h1,1,363,0.45687335729599,0.45872801542282104,0.9247827529907227
h1,H1 naive 2-grasp (all ratios),h1,1,364,0.8005391359329224,0.8051420450210571,0.9856082797050476
h1,H1 naive 2-grasp (all ratios),h1,1,365,0.6792453527450562,0.6833558678627014,0.9679579734802246
h1,H1 naive 2-grasp (all ratios),h1,1,366,0.7493261694908142,0.7523680329322815,0.9850651621818542
h1,H1 naive 2-grasp (all ratios),h1,1,367,0.698113203048706,0.7009472250938416,0.9828928112983704
h1,H1 naive 2-grasp (all ratios),h1,1,368,0.7870619893074036,0.792963445186615,0.9860607981681824
h1,H1 naive 2-grasp (all ratios),h1,1,369,0.6644205451011658,0.6684708595275879,0.9866039156913757
h1,H1 naive 2-grasp (all ratios),h1,1,370,0.5040431618690491,0.5060893297195435,0.9733888506889343
h1,H1 naive 2-grasp (all ratios),h1,1,371,0.6954178214073181,0.6982408165931702,0.9838885068893433
h1,H1 naive 2-grasp (all ratios),h1,1,372,0.6118598580360413,0.6143437027931213,0.9708544611930847
h1,H1 naive 2-grasp (all ratios),h1,1,373,0.7695418000221252,0.7726657390594482,0.9891383051872253
h1,H1 naive 2-grasp (all ratios),h1,1,374,0.8423181176185608,0.8457375168800354,0.987418532371521
h1,H1 naive 2-grasp (all ratios),h1,1,375,0.6994609832763672,0.7063599228858948,0.9751991033554077
h1,H1 naive 2-grasp (all ratios),h1,1,376,0.6967655420303345,0.7009472250938416,0.9719406366348267
h1,H1 naive 2-grasp (all ratios),h1,1,377,0.7210243344306946,0.7239512801170349,0.9683200716972351
h1,H1 naive 2-grasp (all ratios),h1,1,378,0.5296496152877808,0.5317997336387634,0.9627081751823425
h1,H1 naive 2-grasp (all ratios),h1,1,379,0.5417789816856384,0.5439783334732056,0.9666907787322998
h1,H1 naive 2-grasp (all ratios),h1,1,380,0.7601078152656555,0.7645466923713684,0.979996383190155
h1,H1 naive 2-grasp (all ratios),h1,1,381,0.765498697757721,0.7686062455177307,0.989409863948822
h1,H1 naive 2-grasp (all ratios),h1,1,382,0.7021563649177551,0.7063599228858948,0.9851557016372681
h1,H1 naive 2-grasp (all ratios),h1,1,383,0.7425876259803772,0.7456021308898926,0.9824402332305908
h1,H1 naive 2-grasp (all ratios),h1,1,384,0.6900269985198975,0.6928281188011169,0.9780955910682678
h1,H1 naive 2-grasp (all ratios),h1,1,385,0.6185984015464783,0.6211096048355103,0.9866039156913757
h1,H1 naive 2-grasp (all ratios),h1,1,386,0.6293800473213196,0.6332882046699524,0.9805394411087036
h1,H1 naive 2-grasp (all ratios),h1,1,387,0.7506738901138306,0.7537212371826172,0.9675959348678589
h1,H1 naive 2-grasp (all ratios),h1,1,388,0.6644205451011658,0.6644113659858704,0.9808109998703003
h1,H1 naive 2-grasp (all ratios),h1,1,389,0.7681941390037537,0.7713125944137573,0.9668718576431274
h1,H1 naive 2-grasp (all ratios),h1,1,390,0.6401617527008057,0.641407310962677,0.9911296367645264
h1,H1 naive 2-grasp (all ratios),h1,1,391,0.671159029006958,0.6738836169242859,0.966238260269165
h1,H1 naive 2-grasp (all ratios),h1,1,392,0.64420485496521,0.6468200087547302,0.9750180840492249
h1,H1 naive 2-grasp (all ratios),h1,1,393,0.7088949084281921,0.7117726802825928,0.9812635779380798
h1,H1 naive 2-grasp (all ratios),h1,1,394,0.6805930137634277,0.6847090721130371,0.9730268120765686
h1,H1 naive 2-grasp (all ratios),h1,1,395,0.7210243344306946,0.7266576290130615,0.982259213924408
h1,H1 naive 2-grasp (all ratios),h1,1,396,0.6603773832321167,0.6630581617355347,0.9561911821365356
h1,H1 naive 2-grasp (all ratios),h1,1,397,0.6415094137191772,0.6441136598587036,0.9757422208786011
h1,H1 naive 2-grasp (all ratios),h1,1,398,0.5795148611068726,0.5818673372268677,0.9648805260658264
h1,H1 naive 2-grasp (all ratios),h1,1,399,0.6388140320777893,0.641407310962677,0.9451484680175781
h1,H1 naive 2-grasp (all ratios),h1,1,400,0.7142857313156128,0.7185385227203369,0.9502172470092773
h1,H1 naive 2-grasp (all ratios),h1,1,401,0.7035040259361267,0.7063599228858948,0.9730268120765686
h1,H1 naive 2-grasp (all ratios),h1,1,402,0.6832884550094604,0.6874154210090637,0.9926683306694031
h1,H1 naive 2-grasp (all ratios),h1,1,403,0.7210243344306946,0.7239512801170349,0.9780955910682678
h1,H1 naive 2-grasp (all ratios),h1,1,404,0.7547169923782349,0.7577807903289795,0.9829833507537842
h1,H1 naive 2-grasp (all ratios),h1,1,405,0.6576820015907288,0.6603518128395081,0.987328052520752
h1,H1 naive 2-grasp (all ratios),h1,1,406,0.7749326229095459,0.7780784368515015,0.9836169481277466
h1,H1 naive 2-grasp (all ratios),h1,1,407,0.6873315572738647,0.6901217699050903,0.9439717531204224
h1,H1 naive 2-grasp (all ratios),h1,1,408,0.6819407343864441,0.6833558678627014,0.964246928691864
h1,H1 naive 2-grasp (all ratios),h1,1,409,0.5444744229316711,0.5466846823692322,0.9634323120117188
h1,H1 naive 2-grasp (all ratios),h1,1,410,0.698113203048706,0.7009472250938416,0.9933924674987793
h1,H1 naive 2-grasp (all ratios),h1,1,411,0.5592992305755615,0.5642760396003723,0.9629797339439392
h1,H1 naive 2-grasp (all ratios),h1,1,412,0.4784366488456726,0.4803788661956787,0.8877624869346619
h1,H1 naive 2-grasp (all ratios),h1,1,413,0.6954178214073181,0.6995940208435059,0.9762852787971497
h1,H1 naive 2-grasp (all ratios),h1,1,414,0.6172507405281067,0.6197564601898193,0.9875995516777039
h1,H1 naive 2-grasp (all ratios),h1,1,415,0.491913765668869,0.49391070008277893,0.935916006565094
h1,H1 naive 2-grasp (all ratios),h1,1,416,0.7466307878494263,0.7496616840362549,0.9870564937591553
h1,H1 naive 2-grasp (all ratios),h1,1,417,0.6671159267425537,0.6698240637779236,0.9834359288215637
h1,H1 naive 2-grasp (all ratios),h1,1,418,0.6927223801612854,0.6955344676971436,0.9788196682929993
h1,H1 naive 2-grasp (all ratios),h1,1,419,0.607816755771637,0.610284149646759,0.9619840979576111
h1,H1 naive 2-grasp (all ratios),h1,1,420,0.5323449969291687,0.5358592867851257,0.9370021820068359
h1,H1 naive 2-grasp (all ratios),h1,1,421,0.5107817053794861,0.5128552317619324,0.9346488118171692
h1,H1 naive 2-grasp (all ratios),h1,1,422,0.5876011252403259,0.5899865031242371,0.9541093707084656
h1,H1 naive 2-grasp (all ratios),h1,1,423,0.7035040259361267,0.7050067782402039,0.9889572858810425
h1,H1 naive 2-grasp (all ratios),h1,1,424,0.6132075786590576,0.615696907043457,0.9767378568649292
h1,H1 naive 2-grasp (all ratios),h1,1,425,0.5862534046173096,0.5886332988739014,0.9562816619873047
h1,H1 naive 2-grasp (all ratios),h1,1,426,0.6374663710594177,0.6400541067123413,0.9585445523262024
h1,H1 naive 2-grasp (all ratios),h1,1,427,0.8140162229537964,0.8159675598144531,0.9804489612579346
h1,H1 naive 2-grasp (all ratios),h1,1,428,0.6388140320777893,0.6427605152130127,0.9471397399902344
h1,H1 naive 2-grasp (all ratios),h1,1,429,0.6940701007843018,0.6968876719474792,0.9695872664451599
h1,H1 naive 2-grasp (all ratios),h1,1,430,0.677897572517395,0.6806495189666748,0.9283128380775452
h1,H1 naive 2-grasp (all ratios),h1,1,431,0.6765499114990234,0.6820027232170105,0.9798153638839722
h1,H1 naive 2-grasp (all ratios),h1,1,432,0.5808625817298889,0.5832205414772034,0.9673243761062622
h1,H1 naive 2-grasp (all ratios),h1,1,433,0.5188679695129395,0.5196210741996765,0.962165117263794
h1,H1 naive 2-grasp (all ratios),h1,1,434,0.5835579633712769,0.5859269499778748,0.9468682408332825
h1,H1 naive 2-grasp (all ratios),h1,1,435,0.6010782122612,0.6035182476043701,0.9835264086723328
h1,H1 naive 2-grasp (all ratios),h1,1,436,0.6684636473655701,0.6684708595275879,0.9891383051872253
h1,H1 naive 2-grasp (all ratios),h1,1,437,0.6051213145256042,0.6089309453964233,0.9833453893661499
h1,H1 naive 2-grasp (all ratios),h1,1,438,0.6563342213630676,0.6589986085891724,0.979091227054596
h1,H1 naive 2-grasp (all ratios),h1,1,439,0.6684636473655701,0.672530472278595,0.9771904349327087
h1,H1 naive 2-grasp (all ratios),h1,1,440,0.5296496152877808,0.5317997336387634,0.9663287401199341
h1,H1 naive 2-grasp (all ratios),h1,1,441,0.6873315572738647,0.6914749145507812,0.9510318636894226
h1,H1 naive 2-grasp (all ratios),h1,1,442,0.7439353466033936,0.7469553351402283,0.9887762665748596
h1,H1 naive 2-grasp (all ratios),h1,1,443,0.7884097695350647,0.7889039516448975,0.9799058437347412
h1,H1 naive 2-grasp (all ratios),h1,1,444,0.6913747191429138,0.6941813230514526,0.9824402332305908
h1,H1 naive 2-grasp (all ratios),h1,1,445,0.7695418000221252,0.7726657390594482,0.9856082797050476
h1,H1 naive 2-grasp (all ratios),h1,1,446,0.5215633511543274,0.5236806273460388,0.9570057988166809
h1,H1 naive 2-grasp (all ratios),h1,1,447,0.7547169923782349,0.7577807903289795,0.9887762665748596
h1,H1 naive 2-grasp (all ratios),h1,1,448,0.6886792778968811,0.6914749145507812,0.9832549095153809
h1,H1 naive 2-grasp (all ratios),h1,1,449,0.6051213145256042,0.610284149646759,0.9703113436698914
h1,H1 naive 2-grasp (all ratios),h1,1,450,0.6657682061195374,0.6698240637779236,0.9757422208786011
h1,H1 naive 2-grasp (all ratios),h1,1,451,0.7264151573181152,0.7280108332633972,0.9605358242988586
h1,H1 naive 2-grasp (all ratios),h1,1,452,0.650943398475647,0.6535859107971191,0.9802679419517517
h1,H1 naive 2-grasp (all ratios),h1,1,453,0.6199461221694946,0.6211096048355103,0.9725742340087891
h1,H1 naive 2-grasp (all ratios),h1,1,454,0.5296496152877808,0.5304465889930725,0.9475923180580139
h1,H1 naive 2-grasp (all ratios),h1,1,455,0.5781671404838562,0.5818673372268677,0.9867849349975586
h1,H1 naive 2-grasp (all ratios),h1,1,456,0.6024259328842163,0.6062245965003967,0.98542720079422
h1,H1 naive 2-grasp (all ratios),h1,1,457,0.5673854351043701,0.5710419416427612,0.9722121357917786
h1,H1 naive 2-grasp (all ratios),h1,1,458,0.5579515099525452,0.5602165460586548,0.996922492980957
h1,H1 naive 2-grasp (all ratios),h1,1,459,0.5983827710151672,0.6021650433540344,0.9544714093208313
h1,H1 naive 2-grasp (all ratios),h1,1,460,0.6805930137634277,0.6820027232170105,0.9505792856216431
h1,H1 naive 2-grasp (all ratios),h1,1,461,0.5781671404838562,0.5791609883308411,0.9402607083320618
h1,H1 naive 2-grasp (all ratios),h1,1,462,0.6900269985198975,0.6928281188011169,0.9823497533798218
h1,H1 naive 2-grasp (all ratios),h1,1,463,0.5579515099525452,0.5588633418083191,0.9974656105041504
h1,H1 naive 2-grasp (all ratios),h1,1,464,0.7506738901138306,0.7550743818283081,0.9775524735450745
h1,H1 naive 2-grasp (all ratios),h1,1,465,0.8153639435768127,0.8186739087104797,0.9857892990112305
h1,H1 naive 2-grasp (all ratios),h1,1,466,0.6401617527008057,0.6441136598587036,0.951665461063385
h1,H1 naive 2-grasp (all ratios),h1,1,467,0.671159029006958,0.6738836169242859,0.9903149604797363
h1,H1 naive 2-grasp (all ratios),h1,1,468,0.6900269985198975,0.6914749145507812,0.950488805770874
h1,H1 naive 2-grasp (all ratios),h1,1,469,0.6428571939468384,0.6441136598587036,0.9782766103744507
h1,H1 naive 2-grasp (all ratios),h1,1,470,0.6455525755882263,0.6481732130050659,0.9165459871292114
h1,H1 naive 2-grasp (all ratios),h1,1,471,0.48382753133773804,0.4857916235923767,0.9151882529258728
h1,H1 naive 2-grasp (all ratios),h1,1,472,0.8207547664642334,0.8227334022521973,0.9783671498298645
h1,H1 naive 2-grasp (all ratios),h1,1,473,0.5687331557273865,0.5710419416427612,0.9347392916679382
h1,H1 naive 2-grasp (all ratios),h1,1,474,0.7035040259361267,0.7050067782402039,0.9575488567352295
h1,H1 naive 2-grasp (all ratios),h1,1,475,0.5458221435546875,0.5466846823692322,0.9617125391960144
h1,H1 naive 2-grasp (all ratios),h1,1,476,0.6590296626091003,0.661704957485199,0.979091227054596
h1,H1 naive 2-grasp (all ratios),h1,1,477,0.7452830076217651,0.7469553351402283,0.9899529218673706
h1,H1 naive 2-grasp (all ratios),h1,1,478,0.6792453527450562,0.6806495189666748,0.9923968315124512
h1,H1 naive 2-grasp (all ratios),h1,1,479,0.7061995267868042,0.7117726802825928,0.968501091003418
h1,H1 naive 2-grasp (all ratios),h1,1,480,0.8032345771789551,0.8078483939170837,0.9749276041984558
h1,H1 naive 2-grasp (all ratios),h1,1,481,0.6536388397216797,0.6562922596931458,0.9508508443832397
h1,H1 naive 2-grasp (all ratios),h1,1,482,0.5916442275047302,0.5953992009162903,0.9859703183174133
h1,H1 naive 2-grasp (all ratios),h1,1,483,0.5431267023086548,0.5453315377235413,0.9506698250770569
h1,H1 naive 2-grasp (all ratios),h1,1,484,0.6603773832321167,0.6630581617355347,0.9800869226455688
h1,H1 naive 2-grasp (all ratios),h1,1,485,0.6428571939468384,0.6468200087547302,0.9457820653915405
h1,H1 naive 2-grasp (all ratios),h1,1,486,0.621293842792511,0.622462809085846,0.9489500522613525
h1,H1 naive 2-grasp (all ratios),h1,1,487,0.5943396091461182,0.5967523455619812,0.9039645195007324
h1,H1 naive 2-grasp (all ratios),h1,1,488,0.628032386302948,0.6305818557739258,0.9766473770141602
h1,H1 naive 2-grasp (all ratios),h1,1,489,0.6725067496299744,0.6752368211746216,0.9682295322418213
h1,H1 naive 2-grasp (all ratios),h1,1,490,0.6644205451011658,0.6657645106315613,0.9802679419517517
h1,H1 naive 2-grasp (all ratios),h1,1,491,0.6698113679885864,0.6738836169242859,0.98542720079422
h1,H1 naive 2-grasp (all ratios),h1,1,492,0.822102427482605,0.8254397511482239,0.9652425646781921
h1,H1 naive 2-grasp (all ratios),h1,1,493,0.7061995267868042,0.7104194760322571,0.9637943506240845
h1,H1 naive 2-grasp (all ratios),h1,1,494,0.6401617527008057,0.6427605152130127,0.9750180840492249
h1,H1 naive 2-grasp (all ratios),h1,1,495,0.7452830076217651,0.7483084797859192,0.9787291884422302
h1,H1 naive 2-grasp (all ratios),h1,1,496,0.8032345771789551,0.8051420450210571,0.9881426692008972
h1,H1 naive 2-grasp (all ratios),h1,1,497,0.6401617527008057,0.6427605152130127,0.9813541173934937
h1,H1 naive 2-grasp (all ratios),h1,1,498,0.7776280641555786,0.7807847857475281,0.9719406366348267
h1,H1 naive 2-grasp (all ratios),h1,1,499,0.44474396109580994,0.4479025602340698,0.8474836945533752
h1,H1 naive 2-grasp (all ratios),h1,1,500,0.6954178214073181,0.6968876719474792,0.9712164998054504
h1,H1 naive 2-grasp (all ratios),h1,1,501,0.6293800473213196,0.6319350004196167,0.9602643251419067
h1,H1 naive 2-grasp (all ratios),h1,1,502,0.648248016834259,0.6508795619010925,0.9618030190467834
h1,H1 naive 2-grasp (all ratios),h1,1,503,0.6037735939025879,0.6062245965003967,0.9479543566703796
h1,H1 naive 2-grasp (all ratios),h1,1,504,0.6428571939468384,0.6427605152130127,0.9731172919273376
h1,H1 naive 2-grasp (all ratios),h1,1,505,0.7210243344306946,0.7253044247627258,0.969406247138977
h1,H1 naive 2-grasp (all ratios),h1,1,506,0.698113203048706,0.7009472250938416,0.9794532656669617
h1,H1 naive 2-grasp (all ratios),h1,1,507,0.8355795741081238,0.8389715552330017,0.9648805260658264
h1,H1 naive 2-grasp (all ratios),h1,1,508,0.7425876259803772,0.7442489862442017,0.9416183829307556
h1,H1 naive 2-grasp (all ratios),h1,1,509,0.7385445237159729,0.741542637348175,0.9847936034202576
h1,H1 naive 2-grasp (all ratios),h1,1,510,0.6792453527450562,0.6820027232170105,0.9399891495704651
h1,H1 naive 2-grasp (all ratios),h1,1,511,0.6846361756324768,0.6887685656547546,0.9526610970497131
h1,H1 naive 2-grasp (all ratios),h1,1,512,0.7345013618469238,0.736129879951477,0.9445148706436157
h1,H1 naive 2-grasp (all ratios),h1,1,513,0.6954178214073181,0.6982408165931702,0.9828928112983704
h1,H1 naive 2-grasp (all ratios),h1,1,514,0.7021563649177551,0.7023004293441772,0.9865133762359619
h1,H1 naive 2-grasp (all ratios),h1,1,515,0.41239893436431885,0.41407305002212524,0.8691166043281555
h1,H1 naive 2-grasp (all ratios),h1,1,516,0.7008086442947388,0.7050067782402039,0.9884141683578491
h1,H1 naive 2-grasp (all ratios),h1,1,517,0.6792453527450562,0.6833558678627014,0.9673243761062622
h1,H1 naive 2-grasp (all ratios),h1,1,518,0.7237197160720825,0.7266576290130615,0.9853367209434509
h1,H1 naive 2-grasp (all ratios),h1,1,519,0.6428571939468384,0.6454668641090393,0.9856082797050476
h1,H1 naive 2-grasp (all ratios),h1,1,520,0.677897572517395,0.6820027232170105,0.919080376625061
h1,H1 naive 2-grasp (all ratios),h1,1,521,0.7614555358886719,0.7645466923713684,0.9480448961257935
h1,H1 naive 2-grasp (all ratios),h1,1,522,0.7695418000221252,0.7699593901634216,0.9644279479980469
h1,H1 naive 2-grasp (all ratios),h1,1,523,0.7291105389595032,0.7334235310554504,0.9780955910682678
h1,H1 naive 2-grasp (all ratios),h1,1,524,0.64420485496521,0.6454668641090393,0.9848841428756714
h1,H1 naive 2-grasp (all ratios),h1,1,525,0.6805930137634277,0.6833558678627014,0.9864228963851929
h1,H1 naive 2-grasp (all ratios),h1,1,526,0.471698135137558,0.4736129939556122,0.9349203705787659
h1,H1 naive 2-grasp (all ratios),h1,1,527,0.7115903496742249,0.7144790291786194,0.9465966820716858
h1,H1 naive 2-grasp (all ratios),h1,1,528,0.7102426290512085,0.7131258249282837,0.9805394411087036
h1,H1 naive 2-grasp (all ratios),h1,1,529,0.5619946122169495,0.5642760396003723,0.9889572858810425
h1,H1 naive 2-grasp (all ratios),h1,1,530,0.7223719954490662,0.7253044247627258,0.9602643251419067
h1,H1 naive 2-grasp (all ratios),h1,1,531,0.862533688545227,0.8660351037979126,0.9930304288864136
h1,H1 naive 2-grasp (all ratios),h1,1,532,0.648248016834259,0.6508795619010925,0.9744750261306763
h1,H1 naive 2-grasp (all ratios),h1,1,533,0.634770929813385,0.635994553565979,0.959087610244751
