method,trial,seed,stage,bank_idx,yaw,mirror,idx_top,idx_move,rest_x_top,rest_y_top,rest_x_move,rest_y_move,rest_dist,target_ratio,meas_ratio,cov_plane,cov_yaw_mean,cov_yaw_max,extent_u,extent_v,drape_below_top,settle_steps,stretch_steps,p95_speed,x_sign,attached_ok,valid
h8_hem,88,88,1,214,3.25921,1,4384,9696,-0.121683,-0.225555,0.209782,-0.341497,0.35126,1.05,1.17201,0.748656,0.558356,0.75672,0.475601,0.713062,0.664593,101,87,0.0782846,1,1,1
h8_hem,89,88,1,103,5.81801,1,7750,3848,0.156912,-0.327803,-0.158952,-0.340571,0.316215,1.05,1.10978,0.899194,0.658714,0.899194,0.448986,0.769098,0.69761,101,87,0.0856041,1,1,1
h8_hem,90,88,1,112,0.102174,1,8840,3848,0.173417,-0.218949,-0.158952,-0.340571,0.353922,1.05,1.04408,0.573925,0.445004,0.573925,0.524403,0.701501,0.632192,101,87,0.0778855,-1,1,1
h8_hem,91,88,1,103,5.74691,0,7750,3848,0.156912,-0.327803,-0.158952,-0.340571,0.316215,1.05,1.00018,0.895161,0.656138,0.895161,0.453329,0.770543,0.698658,101,87,0.0767917,1,1,1
h8_hem,92,88,1,96,0.769353,1,5101,9696,-0.0671816,-0.274177,0.209782,-0.341497,0.285154,1.05,1.17908,0.817204,0.626568,0.817204,0.447323,0.713289,0.665743,101,87,0.0839596,-1,1,1
h8_hem,93,88,1,60,5.71497,0,3920,9696,-0.155919,-0.233874,0.209782,-0.341497,0.381208,1.05,1.12882,0.579301,0.446685,0.579301,0.502138,0.692093,0.641617,101,87,0.0770078,1,1,1
h8_hem,94,88,1,183,0.336466,1,4310,9696,-0.134125,-0.343162,0.209782,-0.341497,0.343926,1.05,1.0758,0.942204,0.690748,0.942204,0.493902,0.739053,0.691432,101,87,0.0771707,-1,1,1
h8_hem,95,88,1,290,3.07225,1,4930,9696,-0.0841227,-0.34627,0.209782,-0.341497,0.294066,1.05,1.00032,0.736559,0.588822,0.736559,0.45006,0.744375,0.659798,101,87,0.0768436,-1,1,1
h8_hem,96,88,1,198,4.22399,1,4867,9696,-0.0902119,-0.36517,0.209782,-0.341497,0.301046,1.05,1.16387,0.702957,0.536066,0.702957,0.466862,0.698045,0.646465,109,92,0.07662,1,1,1
h8_hem,97,88,1,309,4.01204,1,1878,9696,-0.190233,-0.22521,0.209782,-0.341497,0.416575,1.05,1.05674,0.856183,0.62444,0.856183,0.547092,0.717082,0.667594,109,92,0.0727691,-1,1,1
h8_hem,98,88,1,116,5.7266,1,4458,9696,-0.122601,-0.278692,0.209782,-0.341497,0.338268,1.05,1.01502,0.973118,0.688508,0.973118,0.496188,0.725806,0.677282,109,92,0.077446,-1,1,1
h8_hem,99,88,1,116,3.06798,1,4458,9696,-0.122601,-0.278692,0.209782,-0.341497,0.338268,1.05,1.16227,0.776882,0.580869,0.799731,0.461069,0.726388,0.677831,109,92,0.0816088,-1,1,1
h8_hem,100,88,1,24,3.28988,0,2921,9696,-0.175088,-0.296745,0.209782,-0.341497,0.387556,1.05,1.10641,0.552419,0.430892,0.552419,0.556623,0.666533,0.605476,109,92,0.0766062,-1,1,1
h8_hem,101,88,1,244,0.153374,1,4636,9696,-0.119313,-0.343678,0.209782,-0.341497,0.329103,1.05,1.07433,0.603495,0.499104,0.603495,0.476326,0.642034,0.57848,109,92,0.0746621,1,1,1
h8_hem,102,88,1,255,1.85953,0,5114,9696,-0.0685005,-0.350491,0.209782,-0.341497,0.278557,1.05,1.00388,0.775538,0.608087,0.775538,0.456184,0.760153,0.683919,109,92,0.0794974,1,1,1
h8_hem,103,88,1,168,4.2277,1,4388,9696,-0.122911,-0.252378,0.209782,-0.341497,0.344424,1.05,1.16787,0.755376,0.571797,0.760753,0.469695,0.721862,0.673649,109,92,0.0860339,-1,1,1
h8_hem,104,88,1,168,0.777713,1,4388,9696,-0.122911,-0.252378,0.209782,-0.341497,0.344424,1.05,1.16645,0.755376,0.569444,0.758064,0.470511,0.722908,0.674946,109,92,0.0764091,1,1,1
h8_hem,105,88,1,25,3.52981,0,2870,9696,-0.175639,-0.277855,0.209782,-0.341497,0.390642,1.05,1.13,0.978495,0.723006,1.01344,0.543434,0.718041,0.666881,109,92,0.0733188,-1,1,1
